business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,sentiment,sentiment_label
lUhjcttOVyH9uNa0v6NFfw,2010-09-29,_DiQOmvy1EbXuy8Wvm9MZg,1,went vacation visiting friend neither us know lots locations west coast gave try staff totally rude went called check hours guy phone patronizing acted inconvenienced give information pizza blah totally generic nothing special going mediocre food better exceptional service double fail,review,P9OhxvmNepsq5Fo2ZokzYg,0,0,0,Negative,0
u9MKnG0PqI8N7ixSfrrTiw,2012-12-04,hOcRdR_nAjp_mcTB38G6iQ,5,always love good good price,review,fDyt7FyHlFaEpeb1iLEzWg,0,0,0,Positive,2
kJFS_3WlP6TFdNUYt6V6FA,2011-09-26,mSB78PqDRD7jE5g4yZuaMQ,1,review bar date last week looking local bar grab drinks called cycle wednesday told would open least midnight friday guy nice friday arrives take date enter bar bartender makes gas face says closed night told called two days earlier stared attempt fixing anything nada one drunken patron bar yelled open bar back well done cycle,review,AYGHNy8gPxl2Q-etTT3hZw,2,6,6,Positive,2
t6EzCDJEqB0DVBq4XQv6Ow,2012-04-01,jyLHPsY3ORieCtI_4if0Wg,3,difficult review write family started eating first opened week customer happy food service pizza delicious one evening placed order asking special always get pizza deal received order placed medium pizzas table immediately asked pizza size always received large pizzas advertised turns specials medium pizza deal large pizza deal employee never asked deal fact people prompted ask specify deal spoke owner location agreed make us another medium pizza make size difference agreed nearly minutes later owner came table told us made us another pizza going charge us refused nearly years later chosen return establishment money important important business especially small local business choose place slightly away one appreciates customers pizza delicious customer appreciation needs improvement hope changes made last couple years,review,gvB1Ja5gT4ut9R0I9EA90g,1,2,0,Positive,2
8t80-omyflkywRfu9LPh6g,2010-08-14,9US-sQ_45cjB4hG0Qcmqdg,4,absolute favorite thing summer scottsdale restaurants hotels get super cheap every night happy hours literally best happy hour south scottsdale far originally wanted eat culinary drop line long starving went wildfish even though never eaten left without bible yelp took chance since eaten north scottsdale big brother location eddie v dozens times menu similar eddie v would say bit trendier man appetizers mojito delicious ahi tuna tar tar green salad shrimp shrimp cocktail far best calamari ever like salty sweet crunchy cashews tell eating calamari dessert go happy hour sure great atmosphere,review,wxapwb1gulmqGVCNxVWjBQ,1,1,0,Positive,2
0udEgNqy5rLR5pZ4kD19Og,2007-12-19,kA3BXi97Cx4_-W5lbV_FMg,2,honey shrunk lunch specials restaurant apropos name thai basil get wrong like thai basil food decent interior nice tables diners seem squished elbow elbow new york style spartan slightly upscale restaurant always seems wait yellow curry favorite delicious balance coconut spice carrots chicken potatoes ever seem get enough really mean portions small lunch portions expectedly small portions elsewhere chanpen thai example larger less expensive elsewhere thai bbq chicken comes chicken thai basil give three lonely strips like cheapos massaman curry pad thai pretty good feel ok better service hit miss one thing consistent always seem understaffed dining alone person table nerve ask move middle eating person table thai basil style substance impressed next,review,4_YfcfHkCem1onJFkItxjA,1,5,2,Positive,2
Y3a3RkR97J_ReiKgiMXeJg,2008-10-08,i-1Uh8jR_xtJk2kPOt4BGA,3,staying pointe hilton tapatio decided eat anniversary dinner sum everything better somewhere else nothing blew socks hubby eating mostly vegetarian right due health concern really like wild mushroom rigatoni sure wild criminis portobellos pasta light sauce plenty veggies french onion soup better capital grille antipasto plate far better craftsteak ribeye far better serve neat wedge au gratin potatoes multiple paper thin cheesy slices cut triangle gins standard hubby nice bonny doon riesling free anniversary creme brulee runny side vanilla indiscernible sugar crust thick ruth chris still wins one book feel dinner worth much service dinner great fine breakfast everything decidedly mediocre way overpriced better belgian waffle ihop bacon limp coffee would expect hilton hubby blt breakfast bagel better come hilton best,review,N-D-d1Z4UybdlkK1HxlNPA,3,6,2,Positive,2
ABrSt3fsirLrUYNVrD3fbQ,2009-09-10,tBBloQyqI_B0If7ShHt49A,3,greene house many times general think pretty good go mostly lunch order sandwiches salads typically tonight different sandwich went brother belated bday celebration ordered roast beef sandwich side salad instead fries pineapple rum cake dessert first times ate greene house really impressed thought food service good time become less impressed tonight service great loved server everything worked like well oiled machine good coordination staff kept well supplied throughout dinner food consistent big issue restaurants general maybe harsh really believe inconsistent knocks place notches problem inconsistency know going get place consistently mediocre least know going get mediocre tonight real downer whole meal salad get wrong sandwich great either bun big compared amount meat filling items sandwich enough meat side salad really awful first moved salad plate big pool dressing plate thing properly dressed salad way much dressing might ok dressing good balsamic dressing sweet seasoned definitely needed salt dessert good great good rum cake opinion dry maybe ridiculously large scoop gelato supposed compensate prefer moist cake less gelato also huge fan places dessert almost big bigger entree give couple bites something amazing rather huge plate something mediocre felt dessert fell later category going admit second time ever dessert greene house pass judgement entire dessert menu say couple times dessert entree ratio way whack liking,review,Oz0XuMILEjSFoQ8na4k0Wg,1,1,1,Positive,2
r8CwFUEQtL8gAT9KHnNhuw,2011-10-06,evEWx9S5J9rSBk_h0fjs3Q,4,upon first glance appears usual strip mall type bar behind black glass lies unusual bar grill went sunday jets ravens game fun time one places likely passed hundred times way work going scottsdale using indian school rd set back strip mall would see street teakwoods special comes extremely quality food would expect place lets throw peanut shells floor like bars bevy tv rowdy pleasant crowd food really good though would never call fine dining extremely great place go want stuffed semi greasy food famous wings honestly say outrageous especially liked cheese balls hard find wineburger stopped carrying particular reason place stars didnt star feel maybe future go back,review,Cw-PSJBNFtzWvUNeBsLxTQ,1,1,1,Positive,2
7SO_rX1F6rQEl-5s3wZxgQ,2011-12-07,XMm1bZYrVdoBpjGOd3xMnQ,5,place exceptional food pretty great service busy always like quite vegetarian options started vegetarian kick baked wings best wings anywhere try mushroom party pizza roasted corn pizza baked wings red velvet cake con parking kinda crazy,review,3ONPPazUH-Q3XblYJIaA1A,0,0,0,Positive,2
ToJ9eJ9pKZXhlVyUmCFnJw,2007-09-30,iyRO2M14G2x4n-KAB70fiQ,4,started hike central th ave entrance quite hike initially breath cardio master working days week past months huffing puffing bit felt like chump rough time first initial hill bad views phoenix beautiful like dan e review said let beautiful desert deceive toasty even beautiful degree day like yesterday always bring water,review,O5Ny7V84d8NkPCQCwrWfCg,1,0,0,Positive,2
4CMY6DwWo41UdwzE-TUW9g,2011-01-21,0eukKit44uJwwOtSw_TCpA,4,two ski pros valley pleasantly please comes merchandise rented yet selection clothing anything say offer approve spyder north face columbia everything choose ski clothes adorable trendy best part sales continuous sale going feels like rumor street huge sale coming february count,review,4ozupHULqGyO42s3zNUzOQ,2,2,1,Positive,2
Ydc74ermKp1L4fYOrPvzXw,2008-10-14,_vtmqxjl6xdRd52No5k3Cw,2,working non profit organization amare actually gracious enough take pictures children clients nice far food goes bland two separate occassions work atmosphere beautiful seats booths roomy comfy even seats stretches back leading small vip section food great,review,-twH-2L0l6AOlTDdp01wuw,0,0,0,Positive,2
wnd-rMzAULvXx2bqjKDihA,2008-10-20,l9uLYHhrcNqp6smm2ERc5g,5,okay let say guys best family stayed scottsdale weeks past summer frequented baskin robbins almost every single night kidding yes butt thanks goings rate never met friendly ice cream staff pita comes ordering ice cream like jamoca ice cream almonds mixed like fudge side like extra fudge sort ice cream order raised brows furrowed past guys couple times rice high sushi place next door son dropped cone floor kind understanding scooped mess joked around little one ice cream wipe floor past customers made fresh new cone adding extra sprinkles good measure viola tears big smiles moment really best wait visit,review,0YEHnDV4Pc0Cu6lqBC7jyA,1,1,0,Positive,2
ke3RFq3mHEAoJE_kkRNhiQ,2010-04-12,lW4G0t6AI3lZQ6QSmv8DGA,2,bbq one favorite foods co worker suggested place living west side quite drive bbq fanatic see first lucille good location located dave buster tempe marketplace look place gimmicky famous dave kinda way old school signs mason jars drink little fake things make seem like gone memphis ever trying transport service absolutely awful took way long get drinks even longer get refills attitude whole time tip want good tip bust butt money pay tuition half staff college kids roll eyes want try suggestions tell smoke meats house im impressed onto important part bbq brisket half chicken rib tips side greens sweet potato fries chicken good smoke tender real complaints portion size good brisket dry cut fork tough maybe smoked portion size tiny strips maybe inches long rib tips dry covered sauce hardly meat places valley load rib tips order cheap meat place get scoop full boo collard greens disgusting cooked weird pork parts bitter greens supposed bitter cooked right sweet potato fries really mess probably came frozen would recommend regular fries starter biscuit sugar top weird weird weird weird biscuit even warm enough melt sugar mean apple butter one last thing house spicy bbq sauce main ingredients corn syrup thats thicken seriously tell something overall two thumbs stay away plenty great bbq spots valley,review,JnRT9i2d71pY8D8ngzCz9Q,0,1,0,Positive,2
l0c2pmxGYvCfeaCRiYGAvQ,2008-03-06,irmdZNNl1DmyNX43bzZN8w,5,giving urban perfect rating never fails walk doors always find something want could buy even gift somebody else like younger sister best bud detroit even found one favorite sweaters clearance think urban better selection women one tempe choice come browse buy plus within walking distance scottsdale fashion park borders olive ivy perfect spot brunch lunch,review,APLIPfq1Rf8QyhHHk2uAyA,0,0,0,Positive,2
Gq092IH6eZqhAXwtXcwc6A,2008-05-24,85ldy3awOwcrXb_pyZRESQ,3,wanting purge guilt constantly demanding one suburban friends come downtown whenever go recently dragged another cenpho friend suburbia could pay visit homeland san tan brewery chosen destination ever come unless guilt consumes would come back lived chandler sure choice would food aegean stuffed burger fries good beer even better service annoyingly slow due either understaffing inattentiveness crowd large place packed arrived around friday night completely cleared,review,17PPxx8RxjOUD_nQZ1aHEw,4,4,1,Positive,2
7_dU_XeJsEN4scI64vwNkQ,2011-06-27,yZvEn57bPyle_NLVHhCIHg,1,place freaking joke expect overcrowded waiting room minimum hour wait see children nothing waiting room entertain screaming crying even room stroller horrible horrible experience,review,eS6V4zze6XuDxzdIWx64gg,0,1,0,Negative,0
ntN85eu27C04nwyPa8IHtw,2011-10-27,NdP0xjQ3Cqr3iDTlAJAyKw,5,saw place triple decided give try expectations high arrived shocked thursday morning line extra extra long wait patiently comes food like needless say wait worth got served quickly ordered pork chop eggs hash browns pork chop fabulous toast home made grape jelly good would recommend place breakfast anyone downtown area phoenix make sure try bacon,review,q9V3RboY327jGyFAdCt1Zw,2,1,1,Positive,2
FV0BkoGOd3Yu_eJnXY15ZA,2009-08-04,vF2SFJC6-3U6qE8CheSr4Q,3,awesome location cool place chopped salad far amazing salad ever life way mean way small double portion price would probably visit flight took forever know flights supposed ridiculous buffalo meat gross reminds stray dog visits lawn bbq sauce good staff ok nothing mind blowing think staff place pricey menu spoil guests bit give away free desert know service meal ok may bring customer base back visit redeemed end overall cool place fits downtown scottsdale lifestyle stay away buffalo give doggy bag whole new meaning,review,02LanstxBzqF_foJ8kFTBA,1,1,1,Positive,2
qsThMZ3lXWYLN4t08ScsNA,2009-04-26,bVi18QTIhM7qvF_fpHrriA,5,love clothes accessories staff friendly prices accomodate everyone,review,MQ96E0cw4L4e9ixXbq15Pg,0,0,0,Positive,2
Yb2pNCxYR32XKmpirqJqeQ,2010-02-17,KsmZT0_IdiHdv0CbhYHmPA,4,surprised good food tiny place normally avoid hole wall type places decided give one try happy food well priced greasy ingredients taste fresh family owned feeling,review,jRtdO03kWbReasB_vBlTsQ,1,1,0,Positive,2
9Woei-yx8GFIOeZ3eo_ElQ,2011-01-14,GzfJuoajVBCGj7gb69uTdQ,4,nice big clean lots chose place nice scuba section hard find desert purchased gift card friend showed lots good stuff wonderful staff live dicks usually go neighborhood would hit,review,DwU7KVfebA70AlVtX0iOWw,0,0,0,Positive,2
qugpY0TRuenI5fMFdegMUQ,2011-07-19,_bxWNNLV8T6WaPNb97SQqw,1,huge line incompetent employees even know wash cars,review,0mqHhdKEdak_A1FBhFNXqA,0,1,0,Negative,0
E3UDblz_KgC6Gfftk6ZScA,2011-05-31,UMgXVjbJECk8Oh4tl6ZTcw,5,work done shop times thruoghout past years latest experience sons car broke timing belt needed substantial repairs bob informed us could move car way lot safely stored decided whether wanted fix one reasons always bring business,review,iqqMl8LR9KvZlSvxoZwScw,0,0,0,Positive,2
PmPOuRvuN3CoNOi1nBj_TQ,2012-09-11,2FUsL9-YmO_bVk-OegqRiQ,4,best seafood place found phoenix area everything crap dip crab legs oysters delicious wonderful fish selection well even steaks good service always excellent every time gone get busy nights try go early,review,42D3biuVZiSeVPQv2XRwww,0,0,1,Positive,2
9P9MqY3VVUc63qJR2iWg5A,2012-03-29,OJQawhAenseSeEFhkvLzfw,2,guess really put lipstick pig say nice inside new building equipment much westside gym many raider hats eye candy would rather go moon valley new stuff much better loking people say good see people gym need also seems gay friendly,review,XrFaXhc3ggNOhlI2UABQ1w,0,0,0,Positive,2
lKQ5hnkSQ-XP80jNCH46nQ,2012-03-27,CtqmcAJCB_58EaAFFPJy3w,4,new breakfast option old town scottsdale decor superb weekend crowd minimal juevos rancheros skirt steak eggs fabulous prices breakfast reasonable,review,90a6z--_CUrl84aCzZyPsg,2,4,1,Positive,2
9yKzy9PApeiPPOUJEtnvkg,2012-05-08,VQqwoz4s-xYwGoqJDASTfg,2,really wanted like place thoroughly enjoyed farm review separately greeted busy waiter quickly pointed self serve drinks coffee tea water lemonade ran helped coffee lemonade received menus stated drink ordered white truffled scrambled egg skillet white truffles fave detect one bit truffle essence dish fiance ordered cowboy breakfast like watered chili egg top great concept great way food prepared super disappointing,review,BvjSQAFcROLp27QjaRcyoA,0,1,1,Positive,2
Ch_2Ye0w4Q9l3VeVW7VNHA,2011-04-17,bLd715CpGVR07-X8mM8-yA,5,place years never kidding food excellent people work friendly seem happy important tried make half salad half sandwich yummy many choices salad toppings us nothing like huge fresh salad chose top salad avocado tomato bacon edemame feta cheese whipped balsamic vinaigrette really think best salad ever make salad front mix perfect amount dressing chose chicken pesto sandwich combo items perfect portion hungry girl sandwich excellent hubby ordered cuban pork sandwich one huge sandwich difficult get mouth around awesome typically like coleslaw really good especially combined tender pork return market bistro loved,review,7W4egS-WyR0hRHMfQtPEOQ,1,1,1,Positive,2
bzDs0u8I-z231QVdIQWkrA,2011-01-06,RMkq-Sk1roD-7s9q79wb4A,5,bit burrito man suspicious torta could ever marvel tortilla filled meat however hype yelp man vs food appropriate torta provided massive yet tasty introduction pork turkey guacamole bunch hidden great tastes one sandwich carne asada quesadilla blew us away huge portion amazing meat super flavorful also glad one gringos place people friendly toward us case check horchata authentic aguas frescas,review,3TXEOX7mWcvkdXPmAP3LYg,0,0,0,Positive,2
luCSjoNQ9q_0QIjKKOy2pQ,2011-05-01,auXeRFEpvKoOM8fxPQfm0w,4,big craft beer selection bottles tap go bar looking mixed drinks think even sell liquor people want drink bud light likely find something like even picky beer drinker might hard time narrowing huge selection coolest thing place liquor store style fridges filled individually six pack priced beers walk fridges pull want either drink take home definitely unique place also sell food available next food poses outside bars clubs,review,FRdQICEr7bcv2gbXDFyS_A,0,0,0,Positive,2
YXp62JdXJDzX0EuRv_zgMQ,2011-09-01,iRfxCP-VxiBiMBb8j0fsYQ,5,fair honest prices friends ripped companies last several years wondering anyone honest left summer mercy air conditioning techs usually take advantage happy service prompt professional father son make great team great warranty service electronic part installed died weeks came immediately replaced item charge,review,-KV5e7bFg8BipE2vnmWf8Q,0,1,0,Positive,2
fK7ujDbjhRFEe2D7eIwK4w,2009-12-27,Qpt4qvO2PtVnzENgU9eIqA,3,go reverse happy hour reasonably edible sushi served reasonable prices amidst instance visit barely legal drinking aged crowd mall nuff said,review,hCKkTKakQ0XRSspZaMauxw,1,1,0,Positive,2
j7XuypdW_w935NhjbvKPQw,2011-08-30,KdxkWDRPYgDtpM6HHOs1nA,2,place close anything get la oc taste liked came bag plain simple,review,WQX1Hio90vjGkASKM0v5kA,0,1,0,Positive,2
WNy1uzcmm_UHmTyR--o5IA,2011-07-28,0E4CY0FSqaZyaRvmc0QEmA,4,couple things first reviewing delivery order placed know delivered start looking website modest black background white text pretty much food available take except alcohol tip make sure look pdf menu tons choices listed website even aware fact ordered food point online ordering set call place order way cornish pasty pronounced pastie pastey amazingly delicious take whatever filling choose chicken alfredo bangers mash place thin crisp dough surrounds think calzone except irish version filling modestly priced less extremely delicious make sure give try sure eating,review,OAhO2G3tOfMpO40UlMqbiA,1,3,1,Positive,2
qSLdUiI2edATC3KBT2zf4Q,2011-08-10,5OgfThyHYSxeh-HoR8N_Pg,5,yummy strange combination great place,review,8-Ujs-yekCPz_hsQr5rvaQ,0,0,0,Positive,2
fa776KC8le1MHOOws_1PNA,2011-09-07,xPkxEhk1lHgep2NredCJUA,2,sad closed oh well,review,7C-jyTrOX-iJ-MrSJuh-8A,0,0,1,Negative,0
Exx5ffvnmk4MrTyCkPRuug,2012-06-06,YQf00BwxJlv2Vz2zKG4nXg,2,say except priced greasy mexican food better texas thing saved one star great salsa,review,JGGXT447a5zVfanaIUb8uQ,0,2,0,Positive,2
vvMR0jgDoBA-g1XgZy8sEg,2012-03-10,IYPLbiHWGgfQxlBQm5w2Cw,4,food really good could tell good quality service good workers friendly bad day service,review,EZ_Qltx0iJyDN--HzLcXQg,0,1,0,Negative,0
Rus-ewyqLj2D1RlqK-je4w,2011-08-22,3MU-MH2ZpZEkX0Bhtvgzmg,4,amazingly quick service lunch servers polite almost point obnoxious ordered daily special bacon cheeseburger came hot fresh delicious though fries heavily salted drinks also quickly refilled without us asking nice unfortunately tea basically tasted like water overall good experience would come back,review,BfsjJKw0daRK64a4uARuNA,0,0,0,Positive,2
3OF6i6LTzRXpwNgodv7aeQ,2012-09-10,wJ57XX9tJTeTKcfOW0kw-g,5,absoloutely love place great coffee americanos lattes try chemex looking something unique tasty breakfast burritos friendly staff wish north location still open take brews anywhere get skip starbucks hit real coffee shop,review,U15ZA0OLczLHFglNnipZeg,0,0,0,Positive,2
JEreQgso7MH_Io3DXGsEOw,2010-11-07,12w_M77Ow9_XTqFh_VW7ig,2,contacted owner based comment regarding review never contacted back hmmm,review,pWTUeXZKI6oJ78WTET5y2A,0,2,3,Neutral,1
rE2InW2Jmjy6hzH3p4Iyjw,2009-07-28,1EQ4TSG1fYh-2D1cCWCBtg,5,bit snob admit generally prefer full service pamper kind salons charge arm leg times tight want nails money enter biagio first walk biagio would think walked fancy day spa read prices wonder stay business spa pedicure one expensive treatments whopping say whopping sense sarcasm get great pedicure best ever received get leg neck massage yes chairs massage chairs real hands give real massage spa manicure also comes neck massage technicians nice store immaculate tools sterilized treatments high quality even snob like plus atmosphere makes feel like spa strip mall dive nail salon highly recommend biagio several times plan go back often,review,qbhWU6Wn0zvVVct1HkT_GQ,0,1,1,Positive,2
qlrZzAktK8wODSHxhLEK7w,2010-01-23,q9-5bSlOE9e4MWkMNurh6Q,2,joins long list places really want love love atmosphere love say stand love concept two hippies dropping dropping back restaurateurs love food chicken fish tacos bland flavoriing thank god hot sauce homemade store bought table spice things bit positive note prives good salsa serve store bought chips bad lemonade flavors times visited good overall maybe time hippies clean act worry food little message,review,PVfj1GRD3l_YakchYoTyNw,0,0,1,Positive,2
0vzZ_Bcb02rJljeMU9XkBw,2008-05-01,Md_CCdiDRfz9FWWRDK6XHg,5,actually love place always get great service tootsie roll far favorite must say however recommend sakana power one elliot reason like sushi better,review,-twH-2L0l6AOlTDdp01wuw,1,2,0,Positive,2
YL_EiYALmGUd1lm5HZgL3w,2012-08-06,a49zcNZ_EEieyGh73x_c_Q,2,honestly exciting heard lot hype asu friends mine impressed run mill mexican food like ordered counter got chips paper gravy boat whole concept resturant would flow much easier set like regular sit mexican resturant appreantly makes wonderful hangover food dunno,review,Ypz7hxOCnrg8Y8vxHJU-sQ,0,1,0,Positive,2
AqbgC7Gul5Es1rRzGNLDFA,2012-03-10,aAYvQsZCahLW8xs6oUXZ6A,5,best cupcakes ever get enough strawberry red velvet even gluten free red velvet order several take home give zip loc bag keeps fresh moist days addicted cheap taste cares,review,ofPkm7BTBJeaD0OkmZNdNQ,0,1,2,Positive,2
-AAig9FG0s8gYE4f8GfowQ,2008-01-22,fhOMHh5NMiODyz96lroADQ,5,simply best sandwiches ever tasted mozarella tomato basil perfect focaccia bread perfectly crunchy slightly salted consummate texture wish still worked closer,review,AJX3G9tGOvShz85EuDA_-A,4,3,0,Positive,2
FUI-hWH_bpis7AKZTWenUQ,2010-03-28,EZ7bvP5HOzt-HWOYVRQcLQ,1,really bad gets crap food priced ugly tasteless interior bad music music system tired staff place needs either complete redo needs close would rather go street eat applebee never applebee many choices neighborhood place go present condition might enough people around parts really bad taste keep place going,review,PV5Lv_xl3DDAcAchFJCbXQ,0,0,0,Negative,0
cLojUtqkFpVIHFEvA_5Atw,2011-07-02,XjZVIuxey7xxQBbHVJGbiw,4,recently went first first friday first trip downtown phoenix hours phoenix art museum friends hopped light rail tried new restaurant enter breadfruit easy find sign street corner charming quiet little street sits breadfruit hostess standing front greeting guests see intimate seating area street packed good thing pm friday night sat waited outside cute little tables way hot eat full meal outside offered menus peruse waited minutes table inside ordered two mixed drinks mojito vanilla strong good mojito minty refreshing mojito loving friend said ordered mojito read get mojito food split tilapia patty spicy appetizer patties jamaican empanadas coconut curried tofu rice peas ripe plantains veggies one best tofu dishes ever complaint breadfruit needs plantains per plate good one friend curried chicken dumpling green banana veggies plantains side order rice peas although like whole wheat dumpling loved curry sauce green banana called sauce delectable overall great place small great drinks strong food great serve prompt regrets enough plantains gotten dessert,review,eAgcqq8MAe1ztS4gqDbpTA,0,1,0,Positive,2
ib-y5nsfn3unE0lLY1vfAw,2008-05-07,3Qvh68IMP4TdFaDbAQcJpA,4,mom suggested eat simple casual mexican restaurant birthday brother grad school graduation celebration little surprised one mexican restaurant years ago loved wait take back one one enjoy much first time eh anyhoo brother suggested arriba one favorite restaurants note keep encouraging yelp favorite places phoenix since lives terribly crowded saturday afternoon nice pleased learn brunch options served pm weekends recall restaurant trouble deciding wanted eat since gained weight around family eh happens right opted make omelet came beans potatoes potatoes bland needed little salt flavor dad never stepped mexican restaurant huge fan expert mexican cuisine enjoyed carne asada rice plate clean say would come back dad say good thing mom brother shared lot food honestly paying attention ordered oh dessert orders flan still stand mom makes best leche flan ever one arriba tasty think cinnamon sprinkles help overall would say family enjoyed place sadly trip phoenix short otherwise would gone back least second round seated right away great service ps little go menus front slightly different big menus table know dad wanted order something else small menu apparently served week,review,OAES6IjJsW06P0rZdx3omA,0,0,0,Positive,2
QwaoxP5Mgm3PJuZo_4bFsw,2012-11-27,eCxhed5UiBrf-et9XpwtOw,5,great cheesesteaks come multiplier times never left unhappy staff nice food delicious also try cheesesteak fries freakin amazing glad work next place always great lunch,review,55-K5KXdbrUGQCNF8z3hHQ,0,2,1,Positive,2
CEWLmBrkM_a214RaGqUbRw,2010-09-10,tYc2jkQWeGGfPbFvzC9y0Q,5,work next door love done excellent job slim fitting baggy shirts well ask gay hey given animated get clothes dont blame askin found rather amusing laughed head oh well getting back review love nadya cuz wonderful job time knows darts give slimming effect sides taken never tight never lose always always delivers time atleast times trust metrosexuality wouldnt let let go back wasnt five star service,review,jBCbHpRaE8ONFzSaXS05PQ,0,1,0,Positive,2
vz2zQQSjy-NnnKLZzjjoxA,2006-11-27,rLtvqeuRKyKmrapvyM_uEA,4,one favorite dive mexican places phoenix place pretty clean mexican place despite shady looking outside everytime always get lunch specials ton food cheap bucks large plate staff friendly get hurry never dinner sure want like area daylight hours,review,llkm_iXQszkN5DZvmqjNqA,0,0,0,Positive,2
WyJRPTn2FCFdj2cYT9pqyw,2011-08-22,WphtWBE2tTkHCg2ilEtgFw,5,excellent food say service always best outcome food exceeds expectations definitely recommend ordering artichoke salad expect typical boring salad stuffed large amount dull boring lettuce filled spices tons flavor,review,h3ZuEh28kwBd2iI5oAFWgg,0,0,0,Negative,0
khe1MDgeWH6Es7yuTMeN7g,2011-04-29,OLZSciec2FP4Gji_v0i2ZA,5,jodi fantastic extraordinary many expensive yet less average salon expereinces hair less beautiful potential jodi gave thorough consultation research find best colorist appointment jodi professional efficient friendly left salon soft gorgeous hair lovely color care inoa line felt beautiful least half dozen highly recommended colorists accomplish ecstatic relieved finally found colorist girl ask thanks much jodi,review,7CkkiLWuqmeVWQE-pLaxIQ,0,0,0,Positive,2
rSCQdj959petZ-vBGtq4xw,2012-03-23,emJl9kiTGRnNbAt0z04DAQ,5,location quieter one arizona mills mall screaming kids way clothes less disheveled still attached hanger low price get husband work shirts like ross understands still skinny americans carry size pants yesssss unusual house goods find ross redid whole bathroom made nice victorian style light pink wood brown soft green painted shelf looked like twisted vine else find something like found two toothbrush cups painted butterflies worth bathroom gorgeous want take crap,review,-o3uGadqen-bc1HjMx_8Bw,0,1,1,Positive,2
fP-BPL6iRu2tbcvlnjRshw,2012-10-21,9o9V6DK7LRHgwzYYA7vUfg,3,super cool place times drawback noise someone want conversation service could better location average food decent prices cancel,review,5mvaOdV7nyKCP2Xct7yDTw,0,0,0,Positive,2
jEkaxdgLxUCf4jtUnCPVWg,2009-12-31,OYyRWmDTF0T4ywmGKMeqBA,3,yogurtbuilderz provides good sized dining area many choices yogurt toppings find little difficult locate attempted find building tucked away back corner strip mall parking lot dark late night took passes around parking lot zero location staff friendly place busy even sunday night staff selection give star rating good find different growing list competition know place popular self serve frozen yogurt establishments rage economic model great pay ounce choice variety yogurt topping available customers opportunity build wish allows specific tastes wants fulfilled traditional store offering generic selection choices mind like industry many choices creates opportunity indecision slows lines people stand around wondering put next new game create something turns rather nasty example white chocolate sauce really sweet find mixed toppings makes almost unbearable reason like places like pay food make serve go restaurants pay meal rather cook home like b horrific frozen yogurt require much preparation still assembly required paying prefer built realize minority popular chains becoming surprised see froyo overtake unfriend word year,review,zCC6huLkNBEr3JUgQyxJbg,0,0,1,Positive,2
nFo_63pTr-4ZhakuaRFOCA,2012-08-26,dBDSiE4eIw3ePS1qDgmzXQ,2,food tolerable tasteless chips actually tostadas extremely hard almost stale eating entrees ordered bland rice beans flavor maybe baja style food find flavor anywhere service great ambiance wonderful think going place,review,4L6KNUQe2pWYVXf9KkBdsw,0,0,0,Positive,2
W8WyVVxinyRjzP8gJa7ILg,2010-12-28,ydzzk4tNnZ-5nSvvtI6yOA,4,walking place plain confusing could tell used something different got idea guess matter sort looks cheap ok food right back bento box yes please small salad great ginger type dressing sort spicy beef teriyaki chicken rice egg roll edamame carrots missing anything service great food even better set back minutes bucks seems like sure bet close enough work good take rise toward top list,review,BiDA7uVJ5igMCsp4ZfpCpQ,0,2,0,Positive,2
e8kRfAKXM_1qj9LMgp0s2w,2012-05-07,2nViOOisdT3Pc5pmjjI7Eg,4,make correction review received communication someone club informed like clubs two item minimum two drink minimum order food dish drink meet minimum confirm one group ordered bottled water counted toward minimum stand corrected,review,SimBqxBHYwkPE8X7f_RnVg,1,2,0,Negative,0
i213sY5rhkfCO8cD-FPr1A,2012-08-21,4PcQSLi1w_4VzeUcTehuqA,5,menu great much choose always good mater location visit service always good never wait long seated jambalaya big favorite pizza awesome also noticed improved drink menu quite bit,review,Syc4pbEkL3bbzjO4X4HhQw,0,0,0,Positive,2
yc5AH9H71xJidA_J2mChLA,2007-07-20,PsBVBsjhNn7vWGE27NOSjw,5,great beer selection great live music great atmosphere used live across street nightcap everynight always something rosie,review,XUukBnu0NCocezQ3bGmeow,3,2,0,Positive,2
v9htJ8R0Ctvykmqjz7eRlQ,2009-03-05,dID2PKHRNAvqM-pd3mJu1g,5,love place craving baked spaghetti pie years finally got today since back business trip remember pretty much everything menu fresh delicious prices great polite staff,review,2LE_1IcSFlOUUM_lDKwE4A,1,2,1,Positive,2
eTbtfgUtfewdncgVf2CbWw,2012-12-17,EZkuSN33yZ2mpbdbcEksyg,5,best chocolate croissants ever,review,8dAAMq8R9o4QlRTqob0E8A,0,0,0,Positive,2
aRkYtXfmEKYG-eTDf_qUsw,2010-11-25,jySZHhnxmHZGuEvwHwDypw,5,favorite place locally phoenix absolutely great coffee next central highschool light rail traffic school let rush hour,review,5T0sGaGY67VVJuotO47Q_w,0,0,0,Positive,2
